product_id,product,subcategory,category,retail_price
2274,Nature's Bounty B-Complex,"bath oils, bubbles and soaks",Body care,44.0
2275,Nature's Bounty Biotin,body moisturizers,Body care,40.0
2276,Nature's Bounty Magnesium Citrate,"bath oils, bubbles and soaks",Body care,40.0
2277,Nature's Bounty Probiotics,"bath oils, bubbles and soaks",Body care,28.0
2278,Nature's Bounty Vitamin D3,Nail care products,Body care,38.0
2279,Neal's Yard Aromatic Bath Oil,"bath oils, bubbles and soaks",Body care,6.0
2280,Neal's Yard Bee Lovely Bath & Shower Gel,hand creams,Body care,17.0
2281,Neal's Yard Lavender Bath Salts,face masks and exfoliators,Body care,8.0
2282,Neal's Yard Remedies Aromatic Foaming Bath,"bath oils, bubbles and soaks",Body care,10.0
2283,Neal's Yard Remedies Seaweed & Arnica Foaming Bath,Body soaps and washes,Body care,10.0
2284,Neal's Yard Rosemary & Cedarwood Hair Treatment,"bath oils, bubbles and soaks",Body care,13.0
2285,Neom Organics Complete Bliss Bath Foam,"bath oils, bubbles and soaks",Body care,10.0
2286,Neom Organics Great Day Bath Foam,body moisturizers,Body care,3.0
2287,Neom Organics London Real Luxury Bath Foam,body moisturizers,Body care,12.0
2288,Neom Organics Tranquillity Bath Foam,body moisturizers,Body care,9.0
2289,Nest Lavender Vanilla Candle,face masks and exfoliators,Body care,16.0
2290,Nest Lime Basil & Mandarin Diffuser,body moisturizers,Body care,13.0
2291,Nest Mediterranean Fig Candle,"bath oils, bubbles and soaks",Body care,6.0
2292,Nest REPLICA Lazy Sunday Morning Candle,"bath oils, bubbles and soaks",Body care,15.0
2293,Nest Rustic Pumpkin Candle,"bath oils, bubbles and soaks",Body care,12.0
2294,Nest Santal 26 Candle,body moisturizers,Body care,10.0
2295,Nest Sea & Dune Diffuser,"bath oils, bubbles and soaks",Body care,9.0
2296,Neutrogena Ageless Intensives Anti-Wrinkle Deep Wrinkle Moisturizer SPF 20,body moisturizers,Body care,35.0
2297,Neutrogena Ageless Intensives Anti-Wrinkle Hand Cream,"bath oils, bubbles and soaks",Body care,40.0
2298,Neutrogena Ageless Intensives Deep Wrinkle Serum,hand creams,Body care,13.0
2299,Neutrogena Ageless Intensives Tone Correcting Moisture SPF 30,Nail care products,Body care,12.0
2300,Neutrogena Ageless Restoratives Anti-Oxidant Daily Moisturizer,Nail care products,Body care,46.0
2301,Neutrogena Anti-Aging Hand Cream,"bath oils, bubbles and soaks",Body care,40.0
2302,Neutrogena Anti-Wrinkle Deep Wrinkle Serum,"bath oils, bubbles and soaks",Body care,35.0
2303,Neutrogena Body Clear Body Wash,"bath oils, bubbles and soaks",Body care,11.0
2304,Neutrogena Body Oil,Body soaps and washes,Body care,30.0
2305,Neutrogena Body Oil Light Sesame Formula,"bath oils, bubbles and soaks",Body care,29.0
2306,Neutrogena Bright Boost Gel Cream,face masks and exfoliators,Body care,41.0
2307,Neutrogena Clear Face Liquid Lotion Sunscreen SPF 55,"bath oils, bubbles and soaks",Body care,31.0
2308,Neutrogena Clear Face Oil-Free Sunscreen SPF 50,Eye shadows and pencils,Make up,8.0
2309,Neutrogena Clear Pore Cleanser/Mask,face masks and exfoliators,Body care,11.0
2310,Neutrogena Deep Clean Facial Cleanser,Body soaps and washes,Body care,33.0
2311,Neutrogena Deep Moisture Body Lotion,body moisturizers,Body care,33.0
2312,Neutrogena Deep Moisture Night Cream,body moisturizers,Body care,10.0
2313,Neutrogena Fast Absorbing Hand Cream,"bath oils, bubbles and soaks",Body care,26.0
2314,Neutrogena Fragrance-Free Body Lotion,"bath oils, bubbles and soaks",Body care,33.0
2315,Neutrogena Fragrance-Free Hand Cream,body moisturizers,Body care,17.0
2316,Neutrogena Fragrance-Free Hand Cream with SPF,"bath oils, bubbles and soaks",Body care,19.0
2317,Neutrogena Healthy Defense Daily Moisturizer SPF 50,face masks and exfoliators,Body care,38.0
2318,Neutrogena Healthy Skin Anti-Wrinkle Cream SPF 15,body moisturizers,Body care,11.0
2319,Neutrogena Healthy Skin Anti-Wrinkle Cream with Retinol,vitamins and supplements,Body care,43.0
2320,Neutrogena Healthy Skin Face Lotion SPF 15,body moisturizers,Body care,42.0
2321,Neutrogena Healthy Skin Radiant Booster Primer & Serum,"bath oils, bubbles and soaks",Body care,48.0
2322,Neutrogena Hydro Boost Gel Cream,"bath oils, bubbles and soaks",Body care,13.0
2323,Neutrogena Hydro Boost Gel-Cream for Extra-Dry Skin,"bath oils, bubbles and soaks",Body care,22.0
2324,Neutrogena Hydro Boost Gel-Cream with Hyaluronic Acid,"bath oils, bubbles and soaks",Body care,47.0
2325,Neutrogena Hydro Boost Hand Gel Cream,body moisturizers,Body care,10.0
2326,Neutrogena Hydro Boost Hydrating 100% Hydrogel Mask,face masks and exfoliators,Body care,11.0
2327,Neutrogena Hydro Boost Water Gel,face masks and exfoliators,Body care,40.0
2328,Neutrogena Hydro Boost Water Gel SPF 30,face masks and exfoliators,Body care,18.0
2329,Neutrogena Moisturizing Hand Cream,"bath oils, bubbles and soaks",Body care,21.0
2330,Neutrogena Norwegian Formula Body Moisturizer,"bath oils, bubbles and soaks",Body care,19.0
2331,Neutrogena Norwegian Formula Fast Absorbing Hand Cream,body moisturizers,Body care,9.0
2332,Neutrogena Norwegian Formula Hand Cream,Nail care products,Body care,23.0
2333,Neutrogena Norwegian Formula Moisture Wrap Body Lotion,"bath oils, bubbles and soaks",Body care,46.0
2334,Neutrogena Oil-Free Acne Moisturizer Pink Grapefruit,hand creams,Body care,49.0
2335,Neutrogena Oil-Free Moisture Combination Skin,body moisturizers,Body care,26.0
2336,Neutrogena Oil-Free Moisturizer for Sensitive Skin,face masks and exfoliators,Body care,18.0
2337,Neutrogena On-the-Spot Moisturizer,"bath oils, bubbles and soaks",Body care,10.0
2338,Neutrogena Pore Refining Moisturizer,Nail care products,Body care,28.0
2339,Neutrogena Radiant Boost Body Lotion,"bath oils, bubbles and soaks",Body care,30.0
2340,Neutrogena Rainbath Refreshing Shower Gel,"bath oils, bubbles and soaks",Body care,3.0
2341,Neutrogena Rapid Clear Acne Defense Face Lotion,hand creams,Body care,41.0
2342,Neutrogena Rapid Clear Stubborn Acne Daily Leave-On Mask,body moisturizers,Body care,47.0
2343,Neutrogena Rapid Repair Hand Cream,Body soaps and washes,Body care,16.0
2344,Neutrogena Rapid Tone Repair Moisturizer SPF 30,body moisturizers,Body care,35.0
2345,Neutrogena Rapid Wrinkle Repair Body Lotion,body moisturizers,Body care,25.0
2346,Neutrogena Rapid Wrinkle Repair Night Moisturizer,"bath oils, bubbles and soaks",Body care,42.0
2347,Neutrogena Rapid Wrinkle Repair Regenerating Cream,hand creams,Body care,11.0
2348,Neutrogena Sheer Zinc Dry-Touch Sunscreen SPF 50,face moisturizing products,Face care,39.0
2349,Neutrogena Sheer Zinc Face Mineral Sunscreen SPF 50,"bath oils, bubbles and soaks",Body care,43.0
2350,Neutrogena Triple Age Repair Moisturizer,vitamins and supplements,Body care,42.0
2351,Neutrogena Triple Protect Face Lotion SPF 20,Body soaps and washes,Body care,39.0
2352,Neutrogena Ultra Gentle Body Wash,face masks and exfoliators,Body care,29.0
2353,Neutrogena Ultra Light Cleansing Oil,"bath oils, bubbles and soaks",Body care,17.0
2354,Neutrogena Ultra Sheer Body Mist Sunscreen,"bath oils, bubbles and soaks",Body care,26.0
2355,Neutrogena Ultra Sheer Dry-Touch Sunscreen SPF 100,"bath oils, bubbles and soaks",Body care,13.0
2356,Neutrogena Ultra Sheer Hand Cream,body moisturizers,Body care,23.0
2357,Neutrogena Visibly Even Daily Moisturizer SPF 30,face masks and exfoliators,Body care,50.0
2358,Neutrogena Visibly Firm Face Lotion SPF 20,"bath oils, bubbles and soaks",Body care,43.0
2359,New Chapter Collagen Peptides,"bath oils, bubbles and soaks",Body care,49.0
2360,New Chapter Magnesium Citrate,"bath oils, bubbles and soaks",Body care,20.0
2361,New Chapter Multivitamin for Women,Accessories,Home and Accessories,22.0
2362,New Chapter Probiotics,"bath oils, bubbles and soaks",Body care,21.0
2363,New Chapter Turmeric Curcumin,body moisturizers,Body care,41.0
2364,New Chapter Vitamin C,"bath oils, bubbles and soaks",Body care,37.0
2365,New Chapter Vitamin D3,"bath oils, bubbles and soaks",Body care,42.0
2366,New Chapter Zinc Tablets,"bath oils, bubbles and soaks",Body care,29.0
2367,Nivea 3-in-1 Repair Hand Cream,body moisturizers,Body care,12.0
2368,Nivea Care & Cucumber Shower Gel,Body soaps and washes,Body care,4.0
2369,Nivea Creme Sensitive Shower Cream,face moisturizing products,Face care,11.0
2370,Nivea Creme Soft Moisturizing Body Wash,body moisturizers,Body care,14.0
2371,Nivea Express Hydration Hand Cream,body moisturizers,Body care,30.0
2372,Nivea Frangipani & Oil Body Wash,body moisturizers,Body care,13.0
2373,Nivea Intense Healing Hand Cream,body moisturizers,Body care,25.0
2374,Nivea Moisturizing Body Wash with Almond Oil,body moisturizers,Body care,4.0
2375,Nivea Moisturizing Hand Cream,Body soaps and washes,Body care,17.0
2376,Nivea Moisturizing Sun-Kissed Radiance Shower Cream,Lipsticks,Make up,8.0
2377,Nivea Nourishing Care Body Wash,body moisturizers,Body care,11.0
2378,Nivea Nourishing Care Hand Cream,"bath oils, bubbles and soaks",Body care,25.0
2379,Nivea Pampering Oil with Monoi Oil & Almond Oil,"bath oils, bubbles and soaks",Body care,14.0
2380,Nivea Powerfruit Refreshing Shower Gel,"bath oils, bubbles and soaks",Body care,6.0
2381,Nivea Protect & Care Hand Cream,body moisturizers,Body care,36.0
2382,Nivea Q10 Anti-Age Hand Cream,vitamins and supplements,Body care,28.0
2383,Nivea Repair & Care Hand Cream,hand creams,Body care,36.0
2384,Nivea Repair & Protection Hand Cream,"bath oils, bubbles and soaks",Body care,26.0
2385,Nivea Silk Mousse Body Wash,body moisturizers,Body care,15.0
2386,Nivea Smooth Sensation Hand Cream,Nail care products,Body care,14.0
2387,Nordic Naturals B-Complex,"bath oils, bubbles and soaks",Body care,44.0
2388,Nordic Naturals CoQ10,body moisturizers,Body care,48.0
2389,Nordic Naturals Glucosamine Chondroitin,"bath oils, bubbles and soaks",Body care,31.0
2390,Nordic Naturals Iron Supplement,"bath oils, bubbles and soaks",Body care,41.0
2391,Nordic Naturals Magnesium Citrate,Body soaps and washes,Body care,32.0
2392,Nordic Naturals Turmeric Curcumin,"bath oils, bubbles and soaks",Body care,41.0
2393,Nordic Naturals Vitamin C,hair colors and toners,Hair care,30.0
2394,Nordic Naturals Zinc Tablets,"bath oils, bubbles and soaks",Body care,34.0
2395,O'Keeffe's Cooling Relief Hand Cream,"bath oils, bubbles and soaks",Body care,31.0
2396,O'Keeffe's Hand Cream with Aloe,Body soaps and washes,Body care,31.0
2397,O'Keeffe's Night Treatment Hand Cream,"bath oils, bubbles and soaks",Body care,25.0
2398,O'Keeffe's Working Hands Hand Cream,Nail care products,Body care,11.0
2399,O'Keeffe's Working Hands Hand Cream Unscented,"bath oils, bubbles and soaks",Body care,20.0
2400,O'Keeffe's Working Hands Hand Cream Value Pack,"bath oils, bubbles and soaks",Body care,35.0
2401,O'Keeffe's Working Hands Hand Cream for Extreme Dryness,"bath oils, bubbles and soaks",Body care,11.0
2402,O'Keeffe's Working Hands Hand Cream with Pump,"bath oils, bubbles and soaks",Body care,10.0
2403,O'Keeffe's Working Hands Night Treatment,body moisturizers,Body care,26.0
2404,OGX Anti-Breakage Keratin Oil Conditioner,"bath oils, bubbles and soaks",Body care,22.0
2405,OGX Anti-Breakage Keratin Oil Shampoo,"bath oils, bubbles and soaks",Body care,35.0
2406,OGX Ever Straightening + Brazilian Keratin Therapy Conditioner,Body soaps and washes,Body care,34.0
2407,OGX Ever Straightening + Brazilian Keratin Therapy Shampoo,body moisturizers,Body care,12.0
2408,OGX Gravity-Defying & Hydration + O2 Conditioner,vitamins and supplements,Body care,27.0
2409,OGX Gravity-Defying & Hydration + O2 Shampoo,"bath oils, bubbles and soaks",Body care,27.0
2410,OGX Healing + Vitamin E Conditioner,body moisturizers,Body care,8.0
2411,OGX Healing + Vitamin E Shampoo,"bath oils, bubbles and soaks",Body care,27.0
2412,OGX Hydrate & Repair Argan Oil of Morocco Conditioner,"bath oils, bubbles and soaks",Body care,4.0
2413,OGX Hydrate & Repair Argan Oil of Morocco Shampoo,Body soaps and washes,Body care,20.0
2414,OGX Hydrating Macadamia Oil Shampoo,Nail care products,Body care,25.0
2415,OGX Kukui Oil Conditioner,Nail care products,Body care,22.0
2416,OGX Kukui Oil Shampoo,Nail care products,Body care,19.0
2417,OGX Nourishing Coconut Milk Conditioner,"bath oils, bubbles and soaks",Body care,32.0
2418,OGX Nourishing Coconut Milk Shampoo,"bath oils, bubbles and soaks",Body care,34.0
2419,OGX Quenching + Coconut Curls Conditioner,"bath oils, bubbles and soaks",Body care,26.0
2420,OGX Quenching + Coconut Curls Shampoo,"bath oils, bubbles and soaks",Body care,39.0
2421,OGX Renewing Argan Oil of Morocco Conditioner,Nail care products,Body care,6.0
2422,OGX Renewing Argan Oil of Morocco Shampoo,"bath oils, bubbles and soaks",Body care,8.0
2423,OGX Smoothing + Shea Sleek Conditioner,body moisturizers,Body care,26.0
2424,OGX Smoothing + Shea Sleek Shampoo,"bath oils, bubbles and soaks",Body care,28.0
2425,OGX Thick & Full Biotin & Collagen Conditioner,body moisturizers,Body care,18.0
2426,OGX Thick & Full Biotin & Collagen Shampoo,"bath oils, bubbles and soaks",Body care,18.0
2427,OPI Nail Lacquer A Good Man-darin is Hard to Find Orange,Body soaps and washes,Body care,9.0
2428,OPI Nail Lacquer Alpine Snow Pure White,hand creams,Body care,11.0
2429,OPI Nail Lacquer Aurora Berry-alis Berry Pink,face moisturizing products,Face care,9.0
2430,OPI Nail Lacquer Big Apple Red,Body soaps and washes,Body care,11.0
2431,OPI Nail Lacquer Black Onyx Jet Black,vitamins and supplements,Body care,5.0
2432,OPI Nail Lacquer Bubble Bath Pale Pink,"bath oils, bubbles and soaks",Body care,5.0
2433,OPI Nail Lacquer Cajun Shrimp Coral Red,Body soaps and washes,Body care,4.0
2434,OPI Nail Lacquer Do You Lilac It? Light Purple,Body soaps and washes,Body care,11.0
2435,OPI Nail Lacquer Dutch Tulips Bright Red,Nail care products,Body care,9.0
2436,OPI Nail Lacquer Funny Bunny Sheer White,face masks and exfoliators,Body care,9.0
2437,OPI Nail Lacquer Gelato on My Mind Mint Blue,face masks and exfoliators,Body care,10.0
2438,OPI Nail Lacquer Got the Blues for Red Deep Burgundy,hand creams,Body care,8.0
2439,OPI Nail Lacquer Hot & Spicy Fiery Coral,face masks and exfoliators,Body care,8.0
2440,OPI Nail Lacquer I'm Not Really a Waitress Ruby Red,"bath oils, bubbles and soaks",Body care,10.0
2441,OPI Nail Lacquer I'm Sooo Swamped! Bright Green,vitamins and supplements,Body care,11.0
2442,OPI Nail Lacquer Kyoto Pearl Shimmery White,face masks and exfoliators,Body care,9.0
2443,OPI Nail Lacquer Lincoln Park After Dark Deep Purple,shampoos and conditioners,Hair care,3.0
2444,OPI Nail Lacquer Lisbon Wants Moor OPI Soft Pink,"bath oils, bubbles and soaks",Body care,3.0
2445,OPI Nail Lacquer Malaga Wine Deep Red,"bath oils, bubbles and soaks",Body care,4.0
2446,OPI Nail Lacquer Mod About You Baby Pink,body moisturizers,Body care,8.0
2447,OPI Nail Lacquer My Chihuahua Bites Hot Red,body moisturizers,Body care,10.0
2448,OPI Nail Lacquer My Dogsled is a Hybrid Seafoam Green,hand creams,Body care,11.0
2449,OPI Nail Lacquer My Private Jet Charcoal with Glitter,Nail care products,Body care,8.0
2450,OPI Nail Lacquer Pink Flamenco Bright Pink,face masks and exfoliators,Body care,7.0
2451,OPI Nail Lacquer Russian Navy Midnight Blue,body moisturizers,Body care,10.0
2452,OPI Nail Lacquer Samoan Sand Sandy Beige,Nail care products,Body care,7.0
2453,OPI Nail Lacquer Suzi Needs a Loch-Smith Orange Rust,face masks and exfoliators,Body care,4.0
2454,OPI Nail Lacquer Taupe-less Beach Cool Taupe,Body soaps and washes,Body care,9.0
2455,OPI Nail Lacquer This Color's Making Waves Shimmery Teal,face masks and exfoliators,Body care,5.0
2456,OPI Nail Lacquer Tickle My France-y Nude Pink,body moisturizers,Body care,3.0
2457,Olay Active Hydrating Beauty Fluid Lotion,"bath oils, bubbles and soaks",Body care,26.0
2458,Olay Active Hydrating Cream,Nail care products,Body care,25.0
2459,Olay Age Defying Anti-Wrinkle Day Lotion SPF 15,"bath oils, bubbles and soaks",Body care,49.0
2460,Olay Age Defying Body Lotion,"bath oils, bubbles and soaks",Body care,16.0
2461,Olay Age Defying Body Wash,"bath oils, bubbles and soaks",Body care,6.0
2462,Olay Age Defying Classic Night Cream,"bath oils, bubbles and soaks",Body care,42.0
2463,Olay Cleansing & Renewing Nighttime Body Wash,body moisturizers,Body care,16.0
2464,Olay Complete Ageless Skin Renewing UV Lotion SPF 20,body moisturizers,Body care,45.0
2465,Olay Complete All Day Moisturizer SPF 15,body moisturizers,Body care,43.0
2466,Olay Complete All Day UV Moisturizer SPF 15,body moisturizers,Body care,26.0
2467,Olay Complete Defense All Day Moisturizer SPF 30,body moisturizers,Body care,46.0
2468,Olay Complete Lightweight 3-in-1 SPF 30 Moisturizer,face moisturizing products,Face care,49.0
2469,Olay Complete Night Fortifying Moisturizer,face masks and exfoliators,Body care,12.0
2470,Olay Complete Sensitive Skin All Day Moisturizer SPF 15,hair colors and toners,Hair care,8.0
2471,Olay Complete Sensitive Skin All Day Moisturizer SPF 30,"bath oils, bubbles and soaks",Body care,47.0
2472,Olay Complete UV365 Daily Moisturizer SPF 15,Body soaps and washes,Body care,38.0
2473,Olay Complete UV365 Daily Moisturizer SPF 30,"bath oils, bubbles and soaks",Body care,35.0
2474,Olay Cooling White Strawberry & Mint Body Wash,body moisturizers,Body care,5.0
2475,Olay Daily Exfoliating Body Lotion,body moisturizers,Body care,34.0
2476,Olay Daily Exfoliating with Sea Salts Body Wash,"bath oils, bubbles and soaks",Body care,9.0
2477,Olay Firming Body Lotion with Vitamin E,body moisturizers,Body care,20.0
2478,Olay Fresh Effects Dew Over Hydrating Gel Moisturizer,Body soaps and washes,Body care,28.0
2479,Olay Fresh Effects Long Live Moisture Satin Finish Lotion,Body soaps and washes,Body care,46.0
2480,Olay Fresh Outlast Birch Water & Lavender Body Wash,face masks and exfoliators,Body care,15.0
2481,Olay Fresh Outlast Body Lotion,body moisturizers,Body care,25.0
2482,Olay Fresh Outlast Cooling White Strawberry & Mint Body Wash,"bath oils, bubbles and soaks",Body care,9.0
2483,Olay Fresh Outlast Sparkling Yuzu & Passionflower Body Wash,"bath oils, bubbles and soaks",Body care,8.0
2484,Olay Glow Boost White Charcoal Clay Mask,"bath oils, bubbles and soaks",Body care,20.0
